ID,Text,LabelID
585,"If your pet is suffering from gastroenteritis, they may display signs like sluggishness, laziness, or a lack of energy. Other symptoms commonly associated with this condition include vomiting, diarrhea, dry heaving, gagging, abdominal pain or tenderness, loss of appetite, and fever.",ASC965
586,"Gastroenteritis in pets can manifest as sluggishness, laziness, or a decrease in energy levels. Alongside these symptoms, your pet may experience vomiting, diarrhea, dry heaving, gagging, abdominal pain or tenderness, loss of appetite, and fever.",ASC965
587,"Lethargy, little energy, or laziness can indicate gastroenteritis in your pet. It's essential to watch out for accompanying symptoms such as vomiting, diarrhea, dry heaving, gagging, abdominal pain or tenderness, Appetite loss, and fever.",ASC965
588,"Gastroenteritis may cause your pet to appear sluggish, lazy, or to have little energy. Be on the lookout for other signs, including vomiting, diarrhea, dry heaving, gagging, abdominal pain or tenderness, loss of appetite, and fever.",ASC965
589,"If your pet is affected by gastroenteritis, they may exhibit symptoms like sluggishness, laziness, or lethargy. Additionally, they might experience vomiting, diarrhea, dry heaving, gagging, abdominal pain or tenderness, loss of appetite, and fever.",ASC965
590,"Symptoms of gastroenteritis in your pet may include sluggishness, laziness, or a lack of energy. Keep an eye out for other signs such as vomiting, diarrhea, dry heaving, gagging, abdominal pain or tenderness, loss of appetite, and fever.",ASC965
591,"Your pet may have gastroenteritis if they are showing signs of sluggishness, laziness, or little energy. Additionally, they might experience symptoms like vomiting, diarrhea, dry heaving, gagging, abdominal pain or tenderness, loss of appetite, and fever.",ASC965
592,"Gastroenteritis in pets can present with symptoms such as sluggishness, laziness, or lethargy. Watch for accompanying signs like vomiting, diarrhea, dry heaving, gagging, abdominal pain or tenderness, loss of appetite, and fever.",ASC965
593,"If your pet is suffering from gastroenteritis, they may display symptoms like sluggishness, laziness, or a decrease in energy. Look for other signs such as vomiting, diarrhea, dry heaving, gagging, abdominal pain or tenderness, loss of appetite, and fever.",ASC965
594,"Sluggishness, laziness, or little energy could indicate that your pet has gastroenteritis. Keep an eye out for other associated symptoms like vomiting, diarrhea, dry heaving, gagging, abdominal pain or tenderness, loss of appetite, and fever.",ASC965
595,"Gastroenteritis may cause your pet to feel sluggish, lazy, or lethargic. Additionally, they might experience symptoms such as vomiting, diarrhea, dry heaving, gagging, abdominal pain or tenderness, Appetite loss, and fever.",ASC965
596,"If your pet has gastroenteritis, they may exhibit signs like sluggishness, laziness, or lethargy. Alongside these symptoms, they might also experience vomiting, diarrhea, dry heaving, gagging, abdominal pain or tenderness, loss of appetite, and fever.",ASC965
597,"Gastroenteritis in pets can lead to symptoms like sluggishness, laziness, or a lack of energy. Watch for accompanying signs such as vomiting, diarrhea, dry heaving, gagging, abdominal pain or tenderness, loss of appetite, and fever.",ASC965
598,"Sluggishness, laziness, or little energy could be signs of gastroenteritis in your pet. Be on the lookout for other symptoms such as vomiting, diarrhea, dry heaving, gagging, abdominal pain or tenderness, loss of appetite, and fever.",ASC965
599,"Symptoms: sluggish, lazy, little energy, no energy, lethargy. Vomiting, diarrhea, dry heaving. Gagging. Abdominal pain or tenderness. Loss of appetite. High temperature.",ASC965
600,"Signs: Lethargy, laziness, sluggishness, lack of energy, no energy. throwing up, diarrhea, dry heaving, gagging. Abdominal pain or tenderness. Loss of appetite. Fever.",ASC965
601,"Indications: Little energy, no energy, sluggishness, laziness, lethargy. Vomiting, diarrhea, dry heaving, gagging. Abdominal pain or tenderness. Appetite loss. Fever.",ASC965
602,"Manifestations: Lethargy, sluggishness, laziness, little energy, no energy. throwing up, diarrhea, dry heaving. Gagging, abdominal pain or tenderness. Loss of appetite. High temperature.",ASC965
603,Symptoms: Lethargy. Lazy. No energy. Vomiting. Diarrhea. Dry heaving. Gagging. Abdominal pain or tenderness. Loss of appetite. Fever.,ASC965
604,Signs: Sluggish. Lethargic. Lazy. No energy. Vomiting. Diarrhea. Dry heaving. Gagging. Abdominal pain or tenderness. Appetite loss. Fever.,ASC965
605,"Indications: Lethargy, laziness, little energy, no energy. Vomiting, diarrhea, dry heaving. Gagging. Abdominal pain or tenderness. Appetite loss. High temperature.",ASC965
606,"Manifestations: Lethargy, sluggishness, laziness, little energy, no energy. throwing up, diarrhea, dry heaving. Gagging. Abdominal pain or tenderness. Appetite loss. High temperature.",ASC965
607,"Symptoms: Lethargy, sluggishness, lazy, little energy, no energy. Vomiting, diarrhea, dry heaving, gagging. Abdominal pain or tenderness. Loss of appetite. Fever.",ASC965
608,"Signs: Sluggish, lethargic, lazy, no energy, little energy. Vomiting, diarrhea, dry heaving, gagging. Abdominal pain or tenderness. Loss of appetite. High temperature.",ASC965
619,"What are the symptoms of arrhythmias? 
Weakness
Collapse/fainting
Exercise intolerance
Fluid accumulation in the abdomen (bloating)
Increased respiratory rate
Labored breathing
Sudden death 
However, it is not uncommon for dogs and cats to appear outwardly normal (no symptoms) despite having a cardiac arrhythmia.",ASC99
620,"An arrhythmia is an irregularity in the rate and/or pattern of the heartbeat.
Dogs of any age or sex may experience arrhythmias.
Rhythm disturbances may be caused by many factors, including diseases, drug reactions, and underlying heart conditions.
Signs may include weakness, difficulty breathing, coughing, difficulty exercising, and fainting episodes.
Diagnosis may require an electrocardiogram (ECG), blood work, chest radiographs (x-rays) and possibly an echocardiogram (ultrasound evaluation of the heart).
Management of the arrhythmia may include treatment for the underlying disease, antiarrhythmia medications, and possibly a pacemaker.",ASC99
